ID_TA,Cuisine Style
d12516783,"[['I visited the renewed location with a friend. Very cozy and nice place. Quick breakfast, good croissant, the coffee not at the same level. Vapid music with pumped up volumes: Vasco Rossi… ouch! That was a pity! Sore point: the service, in the standard but...the waiter was not a good humor champion, pretty unfriendly though. Not a smile back after the bill paid. It’s a nice venue with loads of pro and lots of limit on the  offer. I’ll be back at lunch break with my colleagues hoping in a better welcome!More', ""But they are nice people and polite. They got us in at 11pm so were kind to host us, though the food was low quality and probably higher priced. Got a 100g hamburger, far from being fassona burger, at €12 + €6 beer = €18....That's all.More"", 'Chilled out and friendly place with good service. Great for breakfast, brunch or aperitivo with friends. Been a few times and never been disappointed.'], ['May 12, 2019', 'May 9, 2019', 'March 31, 2019']]"
d12408013,"[[],[]]"
d9798152,"[['Thoroughly enjoyed breakfast here every morning. The staff were friendly, helpful, kind and caring. They helped to make our stay in Barcelona to be fantastic and truly memorable. I cannot recommend this place highly enough!'], ['February 23, 2018']]"
d12950509,"[[],[]]"
d13239000,"[['Delicious, easy, fast sandwiches. Perfect for breakfast or brunch. Lots of options, it’s hard to decide 🙂', 'Great place for a quick lunch or snack.  You can view all the small finger sandwiches in a large glass counter and ask for the ones you want, then pay at cash register and carry to a table.  I had 4 different ones and it...made a nice light lunch.  They are different than any other finger sandwiches I have had and they are very good.More', 'Hell yeah! What could be better than this.\n\nServers are a bit dead-pan and serious but hey-ho! Who cares!\n\nHot pepper had a real kick and by far my favourite! Small pfiff of beer was just the ticket!'], ['January 4, 2020', 'August 7, 2019', 'February 28, 2019']]"
d8004867,"[['Took lunch with a customer , both the tuna tartar and the beef cuts were excellent . Service was very good .', 'I had a business lunch at l’Anima del Gusto today in an area of Milan I am not familiar with\nI wasn’t expecting much but I was very pleasantly surprised by the freshness of their food (Luca, the owner is personally responsible for the daily...food shopping in the fresh market ) - I had rombo con patate arrosto and a mixed salad accompanied by some Ribolla gialla. Light, tasty and the natural flavors of the food were not suffocated by too many herbs, too much fat or just the wrong addition.\nAnd both our waitress and the owner were very attentive and took care of us without interfering beyond what is required \nDo ask Luca about the day’s specials\nGrazie!More'], ['January 16, 2020', 'May 21, 2018']]"
d10467958,"[['I go there every 2~3 weekends, the food is great, the people are fantastic. I bring there friends every once in a while and they all love it.'], ['July 23, 2018']]"
d12567561,"[[],[]]"
d8462263,"[[],[]]"
d4149419,"[[],[]]"
d4768930,"[[],[]]"
d3729312,"[[],[]]"
d4006807,"[[],[]]"
d5798942,"[[],[]]"
d3982546,"[[],[]]"
d717321,"[[''], ['December 18, 2007']]"
d5852650,"[[],[]]"
d6716194,"[[],[]]"
d10980877,"[[],[]]"
d2010970,"[[],[]]"
d6380666,"[[],[]]"
d10486190,"[[], []]"
d7304447,"[[""This places plays some good music including some Spanish Ska when I visited!\nDrinks are reasonable and they serve Mahou.\nIt's a cool looking place with interesting decor including darts.""], ['October 17, 2018']]"
d7349508,"[[],[]]"
d1012032,"[[],[]]"
d13149867,"[[], []]"
d9737054,"[[],[]]"
d12907448,"[['I recommend everyone with intolerance or allergy to go here! The staff is very friendly and helpful and the bakery is amazing. You can by freshly made pizza, crossaints, cookies, donuts, cakes, panini etc. I went to this shop every day. And if you want...to buy anything else you can pick from a big selection of pasta, tortillas, cookies etc in the shop.More', 'This is THE place to go for all gluten free treats. Their bakery is amazing, all manner of pastries and cakes. The pizza a taglio is quite a treat for people on a GF diet, and delicious. I love the lasagna, sometimes pass by here...on the way to the airport to make sure I have a GF treat for the trip!More', 'Good gluten free bread and pastries. Frozen and on shelves varieties but was not the biggest branch. We were told there are other 2 branches with more choices.\nLactose free too.\nThe kids liked the soft bread and ecclairs as well as donuts and said...the best since their diagnosis with coeliac disease.More'], ['July 20, 2019', 'January 16, 2019', 'August 9, 2018']]"
d7246396,"[[],[]]"
d13133990,"[['Crocs are amazing and if you bring your vegan cheese they also make it vegan for you. Very friendly people to serve . Their business mostly advertised by mouth to mouth people told me this is why they are not here on trip adviser. They...have a great range of different choices . Everyone can design their favourite croc. :) If you are in Hamburg this is a must :)More'], ['March 10, 2019']]"
d12822834,"[[],[]]"
d7906376,"[['we were here for a brief food break. the aroma was so overwhelming that we were stopped in out tracks. nice food.'], ['November 30, 2018']]"
d4138226,"[['A few blocks from our hotel (AC Atocha) is this gem of a restaurant. Start with the sopas castellana and work your way thru the callos madrilenos, gambas plantcha, and navajas galicia plancha ( now my favorite shellfish). The best is yet to come Lomo...Alto Buey (steak!) cooked over a charcoal fire right on your table! Friendly and helpful staff. We had dinner here twice during our 3 night stay! Definitely enchanting. We will return!More'], ['October 15, 2018']]"
d10344105,"[[],[]]"
d1945827,"[[],[]]"
d6986251,"[[],[]]"
d11803412,"[[], []]"
d939738,"[[],[]]"
d8333948,"[[],[]]"
d10529250,"[[],[]]"
d11768556,"[[],[]]"
d1044850,"[[],[]]"
d8339780,"[['Very friendly staff. We ordered just a drink and got as a compliment lots of snacks). Not far from history center'], ['August 4, 2018']]"
d5062755,"[[],[]]"
d6107125,"[[''], ['April 24, 2015']]"
d8297597,"[[],[]]"
d1331947,"[['Tried it for the first time this week. Wonderful service, creative and bio meals, with vegetarian options. Quite democratic prices'], ['December 4, 2019']]"
d5981386,"[[], []]"
d12503006,"[['We were on an away weekend in Brussels for the Carnival Weekend. Arriving at the Midi station we headed to the Yacht Club for a late supper.\nThis is my third visit to the club, but the first without a boat. My Lymington YC Club...Card gave us entree to the main salon with wall to wall windows and a view over the water and a mostly boatless marina. It was february and the river does have ice pans to scour at plastic hulls.\nThe Club has always done a good meal with a good choice of Belge Beer, and a shelf full of bottles of stronger stuff. The Club closes at 11pm but is in no hurry to lock up. We presented a new Club Pennant for the trophy wall, one of the printed nylon ones! Not a sewn one, of which the club had a version over 25 years old.More', 'On a recent visit to family in Brussels, six of us decided on lunch at the Bruxelles Royal Yacht Club which is open to the general public. It is a bit off the beaten track  but well worth a small  the effort. All around a...great choice. An excellent menu catering to all tastes. I thoroughly enjoyed my Belgian special Moules-Frites complemented by a superb white Sancerre. Somewhat expensive at Euro 60/person but the ambiance, setting and excellent service enjoyed  by young and old ... a combo that will bring us all backMore', 'Sat on the shaded outside terrace on a very hot day. Had a quiche like slice 🍕 with frois gras, morel and mushrooms with salad, a tartare of salmon, mussels and a dessert of a biscuit with creme fraiche and summer berries. A pleasant way...to spend a sunny afternoon.More'], ['February 29, 2020', 'November 18, 2018', 'August 3, 2018']]"
d4769848,"[[],[]]"
d11434812,"[['I went several times for cocktails, lunch and dinner. Truly a neighborhood restaurant with convivial owners, great food, and reasonable prices. Superior to other restaurants on Rue Mouffetard. Would definitely recommend this place to all and will be going back on my future trips to...Paris.More'], ['August 16, 2019']]"
d8834072,"[[],[]]"
d10102062,"[['', ''], ['October 20, 2016', 'August 23, 2016']]"
d5787737,"[[],[]]"
d12798690,"[['Highly recommend!! Incredible food and really inexpensive.  Really friendly staff, as well.  The tuna melt is to die for.', 'Great fresh tasty crab sandwich. Good choice of different types of bread.  Friendly service and spotlessly clean. Enjoyed our visit.'], ['August 23, 2018', 'April 26, 2018']]"
d7753684,"[[],[]]"
d1346077,"[['The food is very good, staff very welcoming and overall inexpensive food for the quality offered. Would definitely recommend it!', 'It’s the best Croatian restaurant in Berlin. Perfect fish perfect meat, salad too. Pancakes were delicious. Top service. Best thing is that you can also drink wine from Croatia. I recommend grashevina kutjevo👍😋', 'I took a business partner for dinner. We really loved it. Nice staff, good food for  \ta reasonable price.'], ['November 28, 2018', 'June 1, 2018', 'March 3, 2018']]"
